host,avgRTT,packetLoss,latency,hopCount,bandwidth,psnr,ssim_first,ssim_second,kaynak,kayitboyut,kayip,kayip_orani,type,server,real_mos
h21,1325.14,0.0,54,3,10000000,13.887439,0.592662,3.90045,67209812,21757952,45451860,67.62682210746253,1,h14,2
h22,1144.95,0.0,53,3,10000000,12.870258,0.563044,3.595623,67209812,20709376,46500436,69.18697525891011,1,h14,2
h6,1056.926,0.0,24,1,10000000,13.294637,0.568683,3.652031,67209812,19922944,47286868,70.3570901224958,1,h14,2
h24,1294.285,0.0,96,4,10000000,30.275919,0.977307,16.44112,67209812,66846720,363092,0.5402365952161866,1,h14,4
h25,1047.666,0.0,57,2,10000000,21.317758,0.895336,9.802025,67209812,64225280,2984532,4.440619473835159,1,h14,3
h1,1322.618,0.0,81,3,10000000,18.417828,0.810652,7.22739,67209812,58982400,8227412,12.241385231073105,1,h14,2
h2,1437.944,0.0,72,3,10000000,16.108991,0.730435,5.693367,67209812,51380224,15829588,23.55249557906813,1,h14,2
h3,1372.067,0.0,56,2,10000000,14.52419,0.659551,4.679478,67209812,45088768,22121044,32.91341448775366,1,h14,2
h4,789.159,0.0,96,4,10000000,14.068254,0.632397,4.346206,67209812,40894464,26315348,39.154027093544016,1,h14,2
h5,210.7,0.0,57,2,10000000,13.780824,0.604532,4.028884,67209812,37486592,29723220,44.22452483574869,1,h14,2
h7,398.709,0.0,74,3,10000000,13.907015,0.590273,3.875053,67209812,34340864,32868948,48.904984290091456,1,h14,2
h8,305.205,0.0,47,2,10000000,13.772582,0.588678,3.858181,67209812,31981568,35228244,52.41532888084853,1,h14,2
h9,,100.0,74,3,10000000,13.857304,0.585608,3.82589,67209812,29360128,37849684,56.315711759467504,1,h14,2
h11,1300.227,0.0,24,1,10000000,13.813442,0.59301,3.90416,67209812,27262976,39946836,59.436018062362685,1,h14,2
h12,1236.316,0.0,47,2,10000000,13.837675,0.584832,3.817762,67209812,25952256,41257556,61.38620950167216,1,h14,2
h13,1325.767,0.0,57,2,10000000,13.211087,0.574288,3.70884,67209812,23855104,43354708,64.50651580456734,1,h14,2
h21,1238.235,0.0,81,3,10000000,13.69497,0.589324,3.865006,67209812,22544384,44665428,66.45670724387683,1,h14,2
h22,1211.447,0.0,72,3,10000000,14.100687,0.588218,3.853323,67209812,20971520,46238292,68.79693697104821,1,h14,2
h23,1125.675,0.0,56,2,10000000,13.746566,0.582651,3.795008,67209812,20185088,47024724,69.9670518346339,1,h14,2
h6,1092.411,0.0,30,1,10000000,13.640909,0.580091,3.768452,67209812,19398656,47811156,71.1371666982196,1,h14,2
h25,1216.392,0.0,39,2,10000000,28.782788,0.972654,15.631051,67209812,66846720,363092,0.5402365952161866,1,h14,4
h1,1305.628,0.0,43,3,10000000,21.132711,0.896667,9.857601,67209812,63963136,3246676,4.830657761697057,1,h14,3
h2,1424.111,0.0,40,3,10000000,17.107698,0.792351,6.82671,67209812,58458112,8751700,13.0214618067969,1,h14,2
h3,1521.826,0.0,32,2,10000000,15.859296,0.722234,5.563204,67209812,51118080,16091732,23.942533866930024,1,h14,2
h4,1242.47,0.0,64,3,10000000,15.020384,0.672574,4.848864,67209812,44826624,22383188,33.30345277561556,1,h14,2
h5,380.769,0.0,39,2,10000000,14.609598,0.635889,4.387662,67209812,40632320,26577492,39.54406538140592,1,h14,2
h7,353.685,0.0,63,3,10000000,13.734139,0.603626,4.018951,67209812,36962304,30247508,45.00460141147248,1,h14,2
h8,245.717,0.0,45,2,10000000,13.735797,0.598112,3.958951,67209812,34078720,33131092,49.295022577953354,1,h14,2
h9,262.851,0.0,73,3,10000000,14.032938,0.592925,3.903254,67209812,31719424,35490388,52.805367168710426,1,h14,2
h11,157.751,0.0,22,1,10000000,13.813497,0.588224,3.853391,67209812,28835840,38373972,57.0957883351913,1,h14,2
h12,207.604,0.0,48,2,10000000,13.615483,0.582891,3.797506,67209812,27000832,40208980,59.826056350224576,1,h14,2
h13,206.847,0.0,37,2,10000000,13.626438,0.583426,3.803081,67209812,25427968,41781844,62.16628607739596,1,h14,2
h21,334.639,0.0,43,3,10000000,13.689294,0.584019,3.809263,67209812,23592960,43616852,64.89655409242924,1,h14,2
h22,353.091,0.0,40,3,10000000,13.866498,0.585463,3.824368,67209812,22282240,44927572,66.84674553173873,1,h14,2
h23,396.833,0.0,32,2,10000000,13.951762,0.587435,3.84508,67209812,20971520,46238292,68.79693697104821,1,h14,2
h24,399.379,0.0,64,3,10000000,13.69682,0.575467,3.720883,67209812,19922944,47286868,70.3570901224958,1,h14,2
h6,157.257,0.0,17,1,10000000,13.559968,0.562748,3.59268,67209812,19136512,48073300,71.5272049860815,1,h14,2
