host,avgRTT,packetLoss,latency,hopCount,bandwidth,psnr,ssim_first,ssim_second,kaynak,kayitboyut,kayip,kayip_orani,type,server,real_mos
h5,662.455,0.0,86,4,10000000.0,22.799008,0.953776,13.35128,67209812.0,65273856,1935956,2.88046632238757,2.0,h10,4.0
h7,974.826,0.0,52,3,10000000.0,21.251468,0.910948,10.503542,67209812.0,60555264,6654548,9.90115550390172,2.0,h14,3.0
h8,279.457,0.0,48,3,10000000.0,24.408944,0.944892,12.587844,67209812.0,61603840,5605972,8.341002352454133,2.0,h10,3.0
h9,740.333,0.0,44,3,10000000.0,20.534108,0.901622,10.071038,67209812.0,57147392,10062420,14.971653246106388,2.0,h14,3.0
h11,336.141,0.0,30,2,10000000.0,20.142054,0.922241,11.0925,67209812.0,58720256,8489556,12.631423518935003,2.0,h10,3.0
h12,486.239,0.0,32,2,10000000.0,18.202708,0.881009,9.244862,67209812.0,55312384,11897428,17.70192126113967,2.0,h14,3.0
h13,241.106,0.0,36,2,10000000.0,19.407216,0.911846,10.547573,67209812.0,57409536,9800276,14.58161495824449,2.0,h10,3.0
h21,435.169,0.0,68,3,10000000.0,18.160929,0.876523,9.084151,67209812.0,54263808,12946004,19.262074412587257,2.0,h14,2.0
h22,336.541,0.0,82,4,10000000.0,19.365946,0.906908,10.310864,67209812.0,56623104,10586708,15.751729821830182,2.0,h10,3.0
h6,184.285,0.0,19,1,10000000.0,18.507527,0.876533,9.08448,67209812.0,53477376,13732436,20.43218927617295,2.0,h14,2.0
h1,257.348,0.0,67,3,10000000.0,31.448968,0.985966,18.528276,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,4.0
h2,306.602,0.0,87,4,10000000.0,32.775114,0.988333,19.330339,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,4.0
h3,214.989,0.0,36,2,10000000.0,25.881532,0.961681,14.16585,67209812.0,66322432,887380,1.3203131709399811,2.0,h14,4.0
h4,271.131,0.0,82,3,10000000.0,27.655052,0.968787,15.056594,67209812.0,66584576,625236,0.930274883078084,2.0,h10,4.0
h5,466.31,0.0,37,2,10000000.0,22.465885,0.922898,11.129342,67209812.0,64225280,2984532,4.440619473835159,2.0,h14,3.0
h7,994.75,0.0,95,4,10000000.0,22.617608,0.937852,12.065742,67209812.0,64749568,2460244,3.660542898111365,2.0,h10,3.0
h8,1346.953,0.0,80,4,10000000.0,20.627782,0.893691,9.734295,67209812.0,59506688,7703124,11.461308655349312,2.0,h14,3.0
h9,782.853,0.0,55,2,10000000.0,21.027276,0.912719,10.590783,67209812.0,60555264,6654548,9.90115550390172,2.0,h10,3.0
h11,1286.163,0.0,64,4,10000000.0,18.16103,0.867624,8.781911,67209812.0,55574528,11635284,17.31188297327777,2.0,h14,2.0
h12,456.406,0.0,58,3,10000000.0,19.167615,0.889046,9.548567,67209812.0,57147392,10062420,14.971653246106388,2.0,h10,3.0
h13,901.601,0.0,26,2,10000000.0,17.826175,0.857804,8.471115,67209812.0,53215232,13994580,20.822227564034847,2.0,h14,2.0
h21,423.627,0.0,101,5,10000000.0,18.352608,0.879952,9.206467,67209812.0,55312384,11897428,17.70192126113967,2.0,h10,2.0
h22,1187.105,0.0,62,3,10000000.0,17.431716,0.8454,8.107902,67209812.0,51904512,15305300,22.77241900334433,2.0,h14,2.0
h23,390.693,0.0,70,4,10000000.0,18.645204,0.872939,8.959867,67209812.0,54001664,13208148,19.652112700449152,2.0,h10,2.0
h24,1294.851,0.0,62,3,10000000.0,17.83101,0.845031,8.097544,67209812.0,50593792,16616020,24.72261044265382,2.0,h14,2.0
h25,364.378,0.0,71,4,10000000.0,18.847834,0.865976,8.728167,67209812.0,52953088,14256724,21.212265851896746,2.0,h10,2.0
h6,1028.157,0.0,18,1,10000000.0,17.83828,0.844867,8.092968,67209812.0,49545216,17664596,26.28276359410141,2.0,h14,2.0
h2,303.297,0.0,54,3,10000000.0,30.861266,0.987749,19.118275,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,4.0
h3,309.271,0.0,64,4,10000000.0,33.762692,0.993846,22.108498,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,5.0
h4,,100.0,51,3,10000000.0,25.559612,0.964363,14.480979,67209812.0,66584576,625236,0.930274883078084,2.0,h14,4.0
h5,663.217,0.0,61,4,10000000.0,29.227972,0.979629,16.909822,67209812.0,66846720,363092,0.5402365952161866,2.0,h10,4.0
h7,851.851,0.0,65,3,10000000.0,23.890097,0.933278,11.757341,67209812.0,64487424,2722388,4.050581185973262,2.0,h14,3.0
h8,742.104,0.0,72,3,10000000.0,22.764515,0.939459,12.179497,67209812.0,65011712,2198100,3.270504610249468,2.0,h10,3.0
h9,1207.14,0.0,55,4,10000000.0,20.721157,0.89998,9.999116,67209812.0,60030976,7178836,10.681232079625516,2.0,h14,3.0
h11,458.839,0.0,51,2,10000000.0,21.539106,0.91495,10.703268,67209812.0,60817408,6392404,9.511117216039825,2.0,h10,3.0
h12,1015.01,0.0,50,3,10000000.0,19.530294,0.879285,9.182399,67209812.0,56098816,11110996,16.53180639755398,2.0,h14,2.0
h13,206.502,0.0,39,2,10000000.0,20.862359,0.906304,10.282778,67209812.0,57409536,9800276,14.58161495824449,2.0,h10,3.0
h21,333.088,0.0,55,3,10000000.0,17.619101,0.859817,8.533041,67209812.0,54001664,13208148,19.652112700449152,2.0,h14,2.0
h22,358.611,0.0,79,5,10000000.0,18.485489,0.883889,9.351256,67209812.0,55836672,11373140,16.921844685415873,2.0,h10,3.0
h23,206.337,0.0,39,2,10000000.0,17.528951,0.853324,8.336414,67209812.0,52428800,14781012,21.99234242762054,2.0,h14,2.0
h24,259.883,0.0,58,3,10000000.0,20.895315,0.887026,9.470219,67209812.0,54525952,12683860,18.87203612472536,2.0,h10,3.0
h25,206.483,0.0,42,2,10000000.0,19.433833,0.863716,8.655538,67209812.0,51380224,15829588,23.55249557906813,2.0,h14,2.0
h1,303.517,0.0,66,4,10000000.0,18.406691,0.870891,8.890431,67209812.0,53739520,13470292,20.04215098831105,2.0,h10,2.0
h6,152.081,0.0,24,1,10000000.0,19.460837,0.860228,8.545802,67209812.0,50331648,16878164,25.11264873051572,2.0,h14,2.0
h3,294.401,0.0,46,2,10000000.0,36.317664,0.995331,23.307515,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,5.0
h4,253.829,0.0,122,3,10000000.0,36.130921,0.994826,22.861451,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,5.0
h5,290.27,0.0,47,2,10000000.0,26.200177,0.966347,14.729762,67209812.0,66584576,625236,0.930274883078084,2.0,h14,4.0
h7,327.685,0.0,134,4,10000000.0,29.329465,0.981537,17.336975,67209812.0,66846720,363092,0.5402365952161866,2.0,h10,4.0
h8,448.429,0.0,44,2,10000000.0,22.232369,0.925325,11.268221,67209812.0,64225280,2984532,4.440619473835159,2.0,h14,3.0
h9,928.41,0.0,93,2,10000000.0,22.925785,0.940629,12.264231,67209812.0,65011712,2198100,3.270504610249468,2.0,h10,3.0
h11,1151.698,0.0,20,1,10000000.0,20.006068,0.899246,9.967386,67209812.0,60030976,7178836,10.681232079625516,2.0,h14,3.0
h12,853.345,0.0,92,3,10000000.0,20.937473,0.913695,10.639661,67209812.0,60817408,6392404,9.511117216039825,2.0,h10,3.0
h13,1198.56,0.0,35,2,10000000.0,19.777202,0.883066,9.320591,67209812.0,56098816,11110996,16.53180639755398,2.0,h14,3.0
h21,581.992,0.0,140,5,10000000.0,19.081614,0.893588,9.73011,67209812.0,57409536,9800276,14.58161495824449,2.0,h10,3.0
h22,1103.811,0.0,64,3,10000000.0,17.340169,0.858887,8.504326,67209812.0,54001664,13208148,19.652112700449152,2.0,h14,2.0
h23,385.273,0.0,117,4,10000000.0,19.018848,0.883708,9.344519,67209812.0,55836672,11373140,16.921844685415873,2.0,h10,3.0
h24,904.714,0.0,74,3,10000000.0,17.667436,0.853901,8.353515,67209812.0,52428800,14781012,21.99234242762054,2.0,h14,2.0
h25,362.613,0.0,118,4,10000000.0,19.501809,0.882527,9.300624,67209812.0,54788096,12421716,18.481997836863464,2.0,h10,3.0
h1,788.625,0.0,69,3,10000000.0,17.785873,0.852955,8.32549,67209812.0,51380224,15829588,23.55249557906813,2.0,h14,2.0
h2,435.108,0.0,135,4,10000000.0,19.247034,0.87961,9.19411,67209812.0,53739520,13470292,20.04215098831105,2.0,h10,2.0
h6,476.352,0.0,21,1,10000000.0,18.35716,0.852933,8.324843,67209812.0,50331648,16878164,25.11264873051572,2.0,h14,2.0
h4,339.155,0.0,78,3,10000000.0,34.101934,0.991439,20.674569,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,5.0
h5,322.843,0.0,99,4,10000000.0,34.317327,0.992421,21.203821,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,5.0
h7,277.785,0.0,73,3,10000000.0,24.107768,0.956954,13.660693,67209812.0,66322432,887380,1.3203131709399811,2.0,h14,4.0
h8,306.224,0.0,72,3,10000000.0,22.441225,0.951804,13.169872,67209812.0,66584576,625236,0.930274883078084,2.0,h10,4.0
h9,685.395,0.0,53,3,10000000.0,22.200454,0.919769,10.956579,67209812.0,63963136,3246676,4.830657761697057,2.0,h14,3.0
h11,1028.631,0.0,48,2,10000000.0,21.275325,0.92209,11.084087,67209812.0,64225280,2984532,4.440619473835159,2.0,h10,3.0
h12,1208.267,0.0,40,2,10000000.0,20.537878,0.893381,9.721656,67209812.0,59506688,7703124,11.461308655349312,2.0,h14,3.0
h13,792.573,0.0,47,2,10000000.0,20.960096,0.904119,10.18269,67209812.0,60293120,6916692,10.29119379176362,2.0,h10,3.0
h21,1330.26,0.0,75,3,10000000.0,18.004562,0.864188,8.67061,67209812.0,55312384,11897428,17.70192126113967,2.0,h14,2.0
h22,482.49,0.0,97,4,10000000.0,20.205963,0.897276,9.883262,67209812.0,56885248,10324564,15.361691533968283,2.0,h10,3.0
h23,1022.336,0.0,52,2,10000000.0,17.486205,0.853155,8.331415,67209812.0,53215232,13994580,20.822227564034847,2.0,h14,2.0
h24,312.258,0.0,73,3,10000000.0,17.99577,0.877231,9.109099,67209812.0,55050240,12159572,18.091959549001565,2.0,h10,2.0
h25,836.398,0.0,52,2,10000000.0,19.440125,0.858132,8.48115,67209812.0,51642368,15567444,23.16245729120623,2.0,h14,2.0
h1,341.7,0.0,95,4,10000000.0,18.695618,0.875181,9.037181,67209812.0,54001664,13208148,19.652112700449152,2.0,h10,2.0
h2,1257.014,0.0,75,3,10000000.0,17.861288,0.844172,8.07355,67209812.0,50331648,16878164,25.11264873051572,2.0,h14,2.0
h3,853.629,0.0,100,4,10000000.0,18.461358,0.869636,8.848434,67209812.0,53215232,13994580,20.822227564034847,2.0,h10,2.0
h6,1079.249,0.0,25,1,10000000.0,18.144747,0.839404,7.942639,67209812.0,49283072,17926740,26.672801881963306,2.0,h14,2.0
h5,204.169,0.0,52,2,10000000.0,34.87157,0.993807,22.080867,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,5.0
h7,308.802,0.0,76,4,10000000.0,32.757233,0.991314,20.611584,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,5.0
h8,211.036,0.0,46,2,10000000.0,24.69374,0.958749,13.845638,67209812.0,66322432,887380,1.3203131709399811,2.0,h14,4.0
h9,225.872,0.0,24,2,10000000.0,27.717197,0.972319,15.578224,67209812.0,66584576,625236,0.930274883078084,2.0,h10,4.0
h11,312.351,0.0,23,1,10000000.0,22.008344,0.922742,11.120589,67209812.0,63963136,3246676,4.830657761697057,2.0,h14,3.0
h12,762.092,0.0,44,3,10000000.0,24.736351,0.944347,12.545104,67209812.0,64487424,2722388,4.050581185973262,2.0,h10,3.0
h13,1330.096,0.0,49,3,10000000.0,20.860121,0.888802,9.539023,67209812.0,59506688,7703124,11.461308655349312,2.0,h14,3.0
h21,1046.038,0.0,70,4,10000000.0,21.296802,0.911924,10.551409,67209812.0,60293120,6916692,10.29119379176362,2.0,h10,3.0
h22,1662.053,0.0,56,3,10000000.0,18.348816,0.864446,8.678863,67209812.0,55312384,11897428,17.70192126113967,2.0,h14,2.0
h23,703.369,0.0,75,4,10000000.0,20.482198,0.898044,9.915862,67209812.0,56885248,10324564,15.361691533968283,2.0,h10,3.0
h24,1198.434,0.0,63,4,10000000.0,19.155056,0.863061,8.634713,67209812.0,53215232,13994580,20.822227564034847,2.0,h14,2.0
h25,349.419,0.0,71,4,10000000.0,19.018602,0.880377,9.221842,67209812.0,55050240,12159572,18.091959549001565,2.0,h10,3.0
h1,1111.684,0.0,62,3,10000000.0,18.225733,0.849683,8.229909,67209812.0,51642368,15567444,23.16245729120623,2.0,h14,2.0
h2,743.852,0.0,69,4,10000000.0,18.440383,0.872822,8.955883,67209812.0,54001664,13208148,19.652112700449152,2.0,h10,2.0
h3,793.01,0.0,45,2,10000000.0,17.835874,0.841901,8.010712,67209812.0,50331648,16878164,25.11264873051572,2.0,h14,2.0
h4,778.07,0.0,45,3,10000000.0,20.57482,0.884173,9.361887,67209812.0,53215232,13994580,20.822227564034847,2.0,h10,3.0
h6,1152.84,0.0,26,1,10000000.0,17.898698,0.830341,7.704228,67209812.0,48758784,18451028,27.452878457687103,2.0,h14,2.0
h7,257.173,0.0,39,3,10000000.0,34.977254,0.993543,21.899619,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,5.0
h8,256.615,0.0,76,3,10000000.0,35.439808,0.994409,22.525316,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,5.0
h9,323.027,0.0,60,4,10000000.0,25.33312,0.957725,13.73918,67209812.0,66322432,887380,1.3203131709399811,2.0,h14,4.0
h11,254.827,0.0,47,2,10000000.0,27.35286,0.970395,15.286312,67209812.0,66584576,625236,0.930274883078084,2.0,h10,4.0
h12,618.254,0.0,39,3,10000000.0,22.996661,0.923605,11.169349,67209812.0,63963136,3246676,4.830657761697057,2.0,h14,3.0
h13,1144.151,0.0,48,2,10000000.0,22.117307,0.924376,11.213385,67209812.0,64487424,2722388,4.050581185973262,2.0,h10,3.0
h21,1253.917,0.0,49,3,10000000.0,19.872595,0.880123,9.212643,67209812.0,59244544,7965268,11.851346943211208,2.0,h14,3.0
h22,1108.256,0.0,95,5,10000000.0,20.880681,0.902269,10.099687,67209812.0,60293120,6916692,10.29119379176362,2.0,h10,3.0
h23,1348.824,0.0,14,2,10000000.0,18.147038,0.856788,8.440195,67209812.0,55050240,12159572,18.091959549001565,2.0,h14,2.0
h24,654.996,0.0,76,3,10000000.0,18.578212,0.876098,9.069219,67209812.0,56623104,10586708,15.751729821830182,2.0,h10,2.0
h25,1118.208,0.0,22,2,10000000.0,18.997697,0.853614,8.345011,67209812.0,52690944,14518868,21.60230413975864,2.0,h14,2.0
h1,441.363,0.0,103,4,10000000.0,18.175944,0.865217,8.703647,67209812.0,55050240,12159572,18.091959549001565,2.0,h10,2.0
h2,1096.057,0.0,28,3,10000000.0,19.617437,0.852707,8.318168,67209812.0,51118080,16091732,23.942533866930024,2.0,h14,2.0
h3,515.174,0.0,81,4,10000000.0,18.729794,0.865311,8.706679,67209812.0,53739520,13470292,20.04215098831105,2.0,h10,2.0
h4,664.915,0.0,49,3,10000000.0,17.965258,0.837532,7.892313,67209812.0,49807360,17402452,25.892725306239512,2.0,h14,2.0
h5,817.156,0.0,89,4,10000000.0,18.307612,0.860115,8.542275,67209812.0,52690944,14518868,21.60230413975864,2.0,h10,2.0
h6,1088.915,0.0,0,1,10000000.0,17.635258,0.824654,7.561034,67209812.0,48496640,18713172,27.842916745549,2.0,h14,2.0
h8,210.361,0.0,14,2,10000000.0,30.209643,0.979955,16.979837,67209812.0,67108864,100948,0.1501983073542893,2.0,h14,4.0
h9,428.605,0.0,48,2,10000000.0,31.728044,0.984505,18.097952,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,4.0
h11,175.378,0.0,7,1,10000000.0,23.401547,0.939972,12.216466,67209812.0,65798144,1411668,2.1003897466637755,2.0,h14,3.0
h12,309.683,0.0,35,3,10000000.0,25.142313,0.956791,13.644295,67209812.0,66322432,887380,1.3203131709399811,2.0,h10,4.0
h13,1164.963,0.0,17,3,10000000.0,19.336056,0.848025,8.182272,67209812.0,60817408,6392404,9.511117216039825,2.0,h14,2.0
h21,2423.321,66.66666666666666,47,5,10000000.0,20.16506,0.853033,8.327792,67209812.0,60817408,6392404,9.511117216039825,2.0,h10,2.0
h22,2696.635,77.77777777777779,19,6,10000000.0,17.691346,0.760386,6.204873,67209812.0,55312384,11897428,17.70192126113967,2.0,h14,2.0
h23,1539.285,0.0,31,4,10000000.0,18.130217,0.796614,6.916794,67209812.0,54788096,12421716,18.481997836863464,2.0,h10,2.0
h24,2508.629,88.88888888888889,54,6,10000000.0,17.58458,0.783702,6.649478,67209812.0,50593792,16616020,24.72261044265382,2.0,h14,2.0
h25,1343.43,55.55555555555556,37,4,10000000.0,17.668945,0.783202,6.639454,67209812.0,50331648,16878164,25.11264873051572,2.0,h10,2.0
h1,1254.89,0.0,35,6,10000000.0,16.38149,0.755231,6.112442,67209812.0,47710208,19499604,29.01303160913469,2.0,h14,2.0
h2,1058.356,0.0,31,5,10000000.0,16.032565,0.756884,6.141869,67209812.0,47448064,19761748,29.403069896996588,2.0,h10,2.0
h3,1596.46,0.0,19,5,10000000.0,16.526619,0.754605,6.101336,67209812.0,46137344,21072468,31.35326133630608,2.0,h14,2.0
h4,1935.961,66.66666666666666,66,5,10000000.0,16.338444,0.75275,6.068642,67209812.0,46399488,20810324,30.963223048444178,2.0,h10,2.0
h5,283.999,0.0,25,5,10000000.0,16.505428,0.755151,6.111009,67209812.0,44826624,22383188,33.30345277561556,2.0,h14,2.0
h7,307.493,0.0,61,4,10000000.0,18.445391,0.860946,8.568167,67209812.0,52690944,14518868,21.60230413975864,2.0,h10,2.0
h6,307.693,0.0,17,4,10000000.0,17.307519,0.752081,6.056906,67209812.0,43515904,23693908,35.253644214925046,2.0,h14,2.0
h9,,100.0,42,4,10000000.0,30.016921,0.98118,17.253774,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,4.0
h11,279.714,0.0,52,2,10000000.0,35.934118,0.994754,22.801416,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,5.0
h12,745.983,0.0,50,2,10000000.0,25.371995,0.958517,13.821278,67209812.0,66322432,887380,1.3203131709399811,2.0,h14,4.0
h13,401.661,0.0,90,2,10000000.0,26.520943,0.969013,15.088199,67209812.0,66584576,625236,0.930274883078084,2.0,h10,4.0
h21,1227.135,0.0,26,3,10000000.0,21.583603,0.913967,10.653367,67209812.0,63700992,3508820,5.2206960495589545,2.0,h14,3.0
h22,864.311,0.0,83,5,10000000.0,24.086234,0.941314,12.314674,67209812.0,64487424,2722388,4.050581185973262,2.0,h10,3.0
h23,1221.437,0.0,26,2,10000000.0,20.389117,0.887803,9.500181,67209812.0,59244544,7965268,11.851346943211208,2.0,h14,3.0
h24,378.295,0.0,66,3,10000000.0,20.74691,0.909258,10.421902,67209812.0,60293120,6916692,10.29119379176362,2.0,h10,3.0
h25,,100.0,26,2,10000000.0,17.478976,0.857752,8.469533,67209812.0,55312384,11897428,17.70192126113967,2.0,h14,2.0
h1,1287.674,0.0,66,4,10000000.0,19.749942,0.895966,9.828236,67209812.0,56885248,10324564,15.361691533968283,2.0,h10,3.0
h2,1438.502,0.0,43,4,10000000.0,17.893038,0.850188,8.244533,67209812.0,53215232,13994580,20.822227564034847,2.0,h14,2.0
h3,1054.407,0.0,66,6,10000000.0,18.402286,0.876265,9.07509,67209812.0,55050240,12159572,18.091959549001565,2.0,h10,2.0
h4,,100.0,26,3,10000000.0,18.204469,0.850515,8.254028,67209812.0,51642368,15567444,23.16245729120623,2.0,h14,2.0
h5,327.261,0.0,66,4,10000000.0,18.641151,0.86978,8.853237,67209812.0,54001664,13208148,19.652112700449152,2.0,h10,2.0
h7,276.096,0.0,38,3,10000000.0,17.980813,0.848961,8.209118,67209812.0,50593792,16616020,24.72261044265382,2.0,h14,2.0
h8,269.618,0.0,78,3,10000000.0,18.68454,0.868719,8.81797,67209812.0,52953088,14256724,21.212265851896746,2.0,h10,2.0
h6,157.367,0.0,26,1,10000000.0,18.004807,0.846614,8.142148,67209812.0,49545216,17664596,26.28276359410141,2.0,h14,2.0
h11,205.897,0.0,62,2,10000000.0,28.00257,0.975899,16.17971,67209812.0,66846720,363092,0.5402365952161866,2.0,h10,4.0
h12,205.611,0.0,30,2,10000000.0,27.813706,0.976568,16.301858,67209812.0,67108864,100948,0.1501983073542893,2.0,h14,4.0
h13,213.015,0.0,55,2,10000000.0,24.565901,0.948974,12.922111,67209812.0,66060288,1149524,1.7103514588018789,2.0,h10,3.0
h21,350.163,0.0,54,3,10000000.0,24.368718,0.957865,13.753551,67209812.0,66060288,1149524,1.7103514588018789,2.0,h14,4.0
h22,504.937,0.0,93,5,10000000.0,20.839711,0.87929,9.182555,67209812.0,63438848,3770964,5.610734337420851,2.0,h10,2.0
h23,934.155,0.0,25,2,10000000.0,21.654526,0.928595,11.462738,67209812.0,64225280,2984532,4.440619473835159,2.0,h14,3.0
h24,1328.135,0.0,89,3,10000000.0,18.686603,0.879427,9.187514,67209812.0,58982400,8227412,12.241385231073105,2.0,h10,2.0
h25,994.585,0.0,38,2,10000000.0,21.000054,0.908605,10.390763,67209812.0,60030976,7178836,10.681232079625516,2.0,h14,3.0
h1,1358.529,0.0,112,5,10000000.0,18.040866,0.828371,7.654085,67209812.0,55050240,12159572,18.091959549001565,2.0,h10,2.0
h2,699.046,0.0,35,3,10000000.0,20.419598,0.89624,9.839715,67209812.0,56623104,10586708,15.751729821830182,2.0,h14,3.0
h3,1120.158,0.0,83,4,10000000.0,16.980439,0.814534,7.317368,67209812.0,52953088,14256724,21.212265851896746,2.0,h10,2.0
h4,361.213,0.0,63,3,10000000.0,20.048454,0.884402,9.370491,67209812.0,54525952,12683860,18.87203612472536,2.0,h14,3.0
h5,1065.373,0.0,96,4,10000000.0,17.414938,0.839637,7.948969,67209812.0,51380224,15829588,23.55249557906813,2.0,h10,2.0
h7,649.694,0.0,84,3,10000000.0,19.949093,0.881545,9.264451,67209812.0,53477376,13732436,20.43218927617295,2.0,h14,3.0
h8,863.799,0.0,76,3,10000000.0,17.745133,0.838198,7.910153,67209812.0,50069504,17140308,25.50268701837761,2.0,h10,2.0
h9,741.248,0.0,55,3,10000000.0,18.439001,0.867809,8.787987,67209812.0,52690944,14518868,21.60230413975864,2.0,h14,2.0
h6,1164.553,0.0,70,3,10000000.0,17.639374,0.83365,7.789776,67209812.0,48758784,18451028,27.452878457687103,2.0,h10,2.0
h12,261.601,0.0,150,3,10000000.0,35.554054,0.993907,22.151341,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,5.0
h13,255.357,0.0,40,3,10000000.0,33.751213,0.992918,21.498154,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,5.0
h21,453.6,0.0,146,6,10000000.0,20.658362,0.892862,9.700549,67209812.0,64225280,2984532,4.440619473835159,2.0,h10,3.0
h22,434.524,0.0,8,5,10000000.0,20.574294,0.903861,10.171021,67209812.0,65273856,1935956,2.88046632238757,2.0,h14,3.0
h23,867.067,0.0,146,4,10000000.0,21.214551,0.912938,10.601734,67209812.0,63963136,3246676,4.830657761697057,2.0,h10,3.0
h24,1476.965,0.0,0,3,10000000.0,18.43935,0.845918,8.122484,67209812.0,61603840,5605972,8.341002352454133,2.0,h14,2.0
h25,2100.118,0.0,146,4,10000000.0,16.971543,0.839598,7.947909,67209812.0,58195968,9013844,13.411500094658798,2.0,h10,2.0
h1,1686.594,44.44444444444444,0,4,10000000.0,16.916392,0.800691,7.004726,67209812.0,56885248,10324564,15.361691533968283,2.0,h14,2.0
h2,1348.694,0.0,154,7,10000000.0,17.796272,0.810994,7.235251,67209812.0,53215232,13994580,20.822227564034847,2.0,h10,2.0
h3,206.93,0.0,0,2,10000000.0,19.153037,0.887601,9.492358,67209812.0,56885248,10324564,15.361691533968283,2.0,h14,3.0
h4,386.053,0.0,146,5,10000000.0,15.995106,0.768501,6.354516,67209812.0,56098816,11110996,16.53180639755398,2.0,h10,2.0
h5,206.271,0.0,0,2,10000000.0,18.220952,0.847414,8.164843,67209812.0,54001664,13208148,19.652112700449152,2.0,h14,2.0
h7,384.35,0.0,167,5,10000000.0,17.598404,0.801871,7.03052,67209812.0,49020928,18188884,27.062840169825204,2.0,h10,2.0
h8,408.528,0.0,21,6,10000000.0,18.6783,0.831516,7.734413,67209812.0,51904512,15305300,22.77241900334433,2.0,h14,2.0
h9,211.705,0.0,141,2,10000000.0,17.640347,0.843882,8.065458,67209812.0,50593792,16616020,24.72261044265382,2.0,h10,2.0
h11,165.712,0.0,5,1,10000000.0,18.497996,0.872132,8.932386,67209812.0,53215232,13994580,20.822227564034847,2.0,h14,2.0
h6,289.392,0.0,146,3,10000000.0,17.756998,0.840081,7.960993,67209812.0,49283072,17926740,26.672801881963306,2.0,h10,2.0
h13,211.882,0.0,586,2,10000000.0,25.84611,0.981376,17.299362,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,4.0
h21,255.787,0.0,66,3,10000000.0,25.52601,0.982882,17.665502,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,4.0
h22,375.624,0.0,650,5,10000000.0,25.656303,0.956082,13.573604,67209812.0,66322432,887380,1.3203131709399811,2.0,h10,4.0
h23,232.045,0.0,42,2,10000000.0,24.391423,0.960697,14.055787,67209812.0,66584576,625236,0.930274883078084,2.0,h14,4.0
h24,531.336,0.0,611,3,10000000.0,23.422227,0.928231,11.440619,67209812.0,63700992,3508820,5.2206960495589545,2.0,h10,3.0
h25,966.504,0.0,47,2,10000000.0,24.658133,0.942091,12.372574,67209812.0,64487424,2722388,4.050581185973262,2.0,h14,3.0
h1,1341.922,0.0,631,4,10000000.0,20.105744,0.888032,9.509078,67209812.0,59506688,7703124,11.461308655349312,2.0,h10,3.0
h2,842.087,0.0,60,3,10000000.0,20.77297,0.905073,10.22608,67209812.0,60293120,6916692,10.29119379176362,2.0,h14,3.0
h3,1326.254,0.0,652,5,10000000.0,19.532706,0.875952,9.064115,67209812.0,55574528,11635284,17.31188297327777,2.0,h10,2.0
h4,396.96,0.0,69,3,10000000.0,18.642683,0.88843,9.524517,67209812.0,57147392,10062420,14.971653246106388,2.0,h14,3.0
h5,1021.258,0.0,635,4,10000000.0,17.875893,0.86101,8.570164,67209812.0,53477376,13732436,20.43218927617295,2.0,h10,2.0
h7,319.178,0.0,70,3,10000000.0,18.255075,0.879073,9.174766,67209812.0,55312384,11897428,17.70192126113967,2.0,h14,2.0
h8,1000.339,0.0,669,6,10000000.0,17.656832,0.852339,8.307335,67209812.0,52166656,15043156,22.38238071548244,2.0,h10,2.0
h9,357.754,0.0,95,4,10000000.0,18.47535,0.874485,9.01305,67209812.0,54263808,12946004,19.262074412587257,2.0,h14,2.0
h11,1162.551,0.0,584,2,10000000.0,17.784681,0.846812,8.147761,67209812.0,50855936,16353876,24.33257215479192,2.0,h10,2.0
h12,416.893,0.0,119,5,10000000.0,19.174773,0.877062,9.103143,67209812.0,53477376,13732436,20.43218927617295,2.0,h14,2.0
h6,1212.751,0.0,658,5,10000000.0,17.871177,0.845258,8.103917,67209812.0,49807360,17402452,25.892725306239512,2.0,h10,2.0
h21,310.292,0.0,92,4,10000000.0,33.802513,0.990459,20.203962,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,5.0
h22,256.998,0.0,56,3,10000000.0,32.968087,0.990467,20.2079,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,5.0
h23,319.333,0.0,88,4,10000000.0,25.577584,0.954117,13.383513,67209812.0,66322432,887380,1.3203131709399811,2.0,h10,4.0
